,STATE,STATEFP,COUNTY,NAMELSAD,COUNTYFP,PRES_RES_RECEIVING_COLLCTN,PRES_N_RES_RECEIVING_COLLCTN,epa_data,cbsa_fips,cbsa_name,metro_micro,central_outlying_county
951,KY,21,Calloway,Calloway County,35,16039.0,0.0,True,34660.0,"Murray, KY",Micropolitan Statistical Area,Central
952,KY,21,McCreary,McCreary County,147,3250.0,0.0,True,,,Rural Area,
953,KY,21,Carlisle,Carlisle County,39,2405.0,0.0,True,,,Rural Area,
954,KY,21,Floyd,Floyd County,71,9540.0,0.0,True,,,Rural Area,
955,KY,21,Perry,Perry County,193,9485.0,0.0,True,,,Rural Area,
956,KY,21,Nelson,Nelson County,179,26754.0,0.0,True,12680.0,"Bardstown, KY",Micropolitan Statistical Area,Central
957,KY,21,Lincoln,Lincoln County,137,6756.0,0.0,True,19220.0,"Danville, KY",Micropolitan Statistical Area,Outlying
958,KY,21,Gallatin,Gallatin County,77,3200.0,0.0,True,17140.0,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Outlying
959,KY,21,Robertson,Robertson County,201,233.0,0.0,True,,,Rural Area,
960,KY,21,Magoffin,Magoffin County,153,3213.0,0.0,True,,,Rural Area,
961,KY,21,Morgan,Morgan County,175,3277.0,0.0,True,,,Rural Area,
962,KY,21,Edmonson,Edmonson County,61,2000.0,0.0,True,14540.0,"Bowling Green, KY",Metropolitan Statistical Area,Outlying
963,KY,21,Christian,Christian County,47,41614.0,0.0,True,17300.0,"Clarksville, TN-KY",Metropolitan Statistical Area,Outlying
964,KY,21,Marshall,Marshall County,157,10367.0,0.0,True,,,Rural Area,
965,KY,21,Laurel,Laurel County,125,35709.0,0.0,True,30940.0,"London, KY",Micropolitan Statistical Area,Central
966,KY,21,Woodford,Woodford County,239,16492.0,0.0,True,30460.0,"Lexington-Fayette, KY",Metropolitan Statistical Area,Outlying
967,KY,21,Leslie,Leslie County,131,1120.0,0.0,True,,,Rural Area,
968,KY,21,Russell,Russell County,207,8127.0,1100.0,True,,,Rural Area,
969,KY,21,Mason,Mason County,161,3392.0,0.0,True,32500.0,"Maysville, KY",Micropolitan Statistical Area,Central
970,KY,21,Owsley,Owsley County,189,1190.0,0.0,True,,,Rural Area,
971,KY,21,Whitley,Whitley County,235,5828.0,0.0,True,30940.0,"London, KY",Micropolitan Statistical Area,Central
972,KY,21,Lyon,Lyon County,143,4452.0,0.0,True,,,Rural Area,
973,KY,21,Pike,Pike County,195,18427.0,0.0,True,,,Rural Area,
974,KY,21,Rowan,Rowan County,205,8857.0,0.0,True,,,Rural Area,
975,KY,21,Nicholas,Nicholas County,181,2002.0,0.0,True,,,Rural Area,
976,KY,21,Letcher,Letcher County,133,8121.0,4.0,True,,,Rural Area,
977,KY,21,Green,Green County,87,2746.0,0.0,True,,,Rural Area,
978,KY,21,Grayson,Grayson County,85,8206.0,0.0,True,,,Rural Area,
979,KY,21,Monroe,Monroe County,171,3566.0,0.0,True,,,Rural Area,
980,KY,21,Martin,Martin County,159,1711.0,0.0,True,,,Rural Area,
981,KY,21,Washington,Washington County,229,3134.0,0.0,True,,,Rural Area,
982,KY,21,Henderson,Henderson County,101,32039.0,0.0,True,21780.0,"Evansville, IN-KY",Metropolitan Statistical Area,Central
983,KY,21,Hopkins,Hopkins County,107,32848.0,0.0,True,31580.0,"Madisonville, KY",Micropolitan Statistical Area,Central
984,KY,21,Pulaski,Pulaski County,199,25194.0,150.0,True,43700.0,"Somerset, KY",Micropolitan Statistical Area,Central
985,KY,21,Metcalfe,Metcalfe County,169,1630.0,0.0,True,23980.0,"Glasgow, KY",Micropolitan Statistical Area,Outlying
986,KY,21,Lawrence,Lawrence County,127,5180.0,0.0,True,,,Rural Area,
987,KY,21,Ohio,Ohio County,183,6574.0,0.0,True,,,Rural Area,
988,KY,21,Bourbon,Bourbon County,17,10588.0,0.0,True,30460.0,"Lexington-Fayette, KY",Metropolitan Statistical Area,Outlying
989,KY,21,Logan,Logan County,141,11480.0,0.0,True,,,Rural Area,
990,KY,21,Webster,Webster County,233,7803.0,0.0,True,,,Rural Area,
991,KY,21,Owen,Owen County,187,1800.0,0.0,True,,,Rural Area,
992,KY,21,Fayette,Fayette County,67,134424.0,0.0,True,30460.0,"Lexington-Fayette, KY",Metropolitan Statistical Area,Central
993,KY,21,Taylor,Taylor County,217,15550.0,0.0,True,15820.0,"Campbellsville, KY",Micropolitan Statistical Area,Central
994,KY,21,Knox,Knox County,121,5581.0,0.0,True,30940.0,"London, KY",Micropolitan Statistical Area,Central
995,KY,21,Hancock,Hancock County,91,3131.0,0.0,True,36980.0,"Owensboro, KY",Metropolitan Statistical Area,Outlying
996,KY,21,Boyle,Boyle County,21,21229.0,0.0,True,19220.0,"Danville, KY",Micropolitan Statistical Area,Central
997,KY,21,Jessamine,Jessamine County,113,160757.0,0.0,True,30460.0,"Lexington-Fayette, KY",Metropolitan Statistical Area,Outlying
998,KY,21,Muhlenberg,Muhlenberg County,177,13425.0,0.0,True,,,Rural Area,
999,KY,21,Trigg,Trigg County,221,2500.0,0.0,True,17300.0,"Clarksville, TN-KY",Metropolitan Statistical Area,Outlying
1000,KY,21,Grant,Grant County,81,9867.0,0.0,True,17140.0,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Outlying
1001,KY,21,Shelby,Shelby County,211,17281.0,0.0,True,31140.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Outlying
1002,KY,21,Crittenden,Crittenden County,55,2956.0,0.0,True,,,Rural Area,
1003,KY,21,Lee,Lee County,129,3918.0,0.0,True,,,Rural Area,
1004,KY,21,Kenton,Kenton County,117,335000.0,0.0,True,17140.0,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Central
1005,KY,21,Lewis,Lewis County,135,1759.0,0.0,True,,,Rural Area,
1006,KY,21,McLean,McLean County,149,4043.0,0.0,True,36980.0,"Owensboro, KY",Metropolitan Statistical Area,Outlying
1007,KY,21,McCracken,McCracken County,145,44766.0,0.0,True,37140.0,"Paducah, KY-IL",Micropolitan Statistical Area,Central
1008,KY,21,Montgomery,Montgomery County,173,17477.0,0.0,True,34460.0,"Mount Sterling, KY",Micropolitan Statistical Area,Central
1009,KY,21,Spencer,Spencer County,215,1650.0,0.0,True,31140.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Outlying
1010,KY,21,Scott,Scott County,209,36524.0,0.0,True,30460.0,"Lexington-Fayette, KY",Metropolitan Statistical Area,Outlying
1011,KY,21,Madison,Madison County,151,66568.0,0.0,True,40080.0,"Richmond-Berea, KY",Micropolitan Statistical Area,Central
1012,KY,21,Hardin,Hardin County,93,76955.0,0.0,True,21060.0,"Elizabethtown-Fort Knox, KY",Metropolitan Statistical Area,Central
1013,KY,21,Mercer,Mercer County,167,4034.0,0.0,True,,,Rural Area,
1014,KY,21,Greenup,Greenup County,89,44883.0,0.0,True,26580.0,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,Central
1015,KY,21,Rockcastle,Rockcastle County,203,4931.0,0.0,True,40080.0,"Richmond-Berea, KY",Micropolitan Statistical Area,Outlying
1016,KY,21,Hart,Hart County,99,3420.0,0.0,True,,,Rural Area,
1017,KY,21,Meade,Meade County,163,5189.0,0.0,True,21060.0,"Elizabethtown-Fort Knox, KY",Metropolitan Statistical Area,Outlying
1018,KY,21,Warren,Warren County,227,66450.0,0.0,True,14540.0,"Bowling Green, KY",Metropolitan Statistical Area,Central
1019,KY,21,Henry,Henry County,103,5097.0,0.0,True,31140.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Outlying
1020,KY,21,Hickman,Hickman County,105,1600.0,0.0,True,,,Rural Area,
1021,KY,21,Pendleton,Pendleton County,191,4800.0,0.0,True,17140.0,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Outlying
1022,KY,21,Powell,Powell County,197,4574.0,0.0,True,,,Rural Area,
1023,KY,21,Livingston,Livingston County,139,6066.0,0.0,True,37140.0,"Paducah, KY-IL",Micropolitan Statistical Area,Outlying
1024,KY,21,Jefferson,Jefferson County,111,732350.0,0.0,True,31140.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,Central
1025,KY,21,Marion,Marion County,155,11597.0,0.0,True,,,Rural Area,
1026,GA,13,Greene,Greene County,133,3787.0,0.0,True,,,Rural Area,
1027,GA,13,Pulaski,Pulaski County,235,4299.0,0.0,True,47580.0,"Warner Robins, GA",Metropolitan Statistical Area,Outlying
1028,GA,13,Columbia,Columbia County,73,45338.0,0.0,True,12260.0,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Central
1029,GA,13,Murray,Murray County,213,2984.0,0.0,True,19140.0,"Dalton, GA",Metropolitan Statistical Area,Central
1030,GA,13,Glascock,Glascock County,125,782.0,0.0,True,,,Rural Area,
1031,GA,13,Dade,Dade County,83,1528.0,0.0,True,16860.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,Outlying
1032,GA,13,Dougherty,Dougherty County,95,78804.0,0.0,True,10500.0,"Albany, GA",Metropolitan Statistical Area,Central
1033,GA,13,Bulloch,Bulloch County,31,20442.0,3900.0,True,44340.0,"Statesboro, GA",Micropolitan Statistical Area,Central
1034,GA,13,Treutlen,Treutlen County,283,1372.0,0.0,True,,,Rural Area,
1035,GA,13,Macon,Macon County,193,8739.0,100.0,True,,,Rural Area,
1036,GA,13,Seminole,Seminole County,253,3127.0,0.0,True,,,Rural Area,
1037,GA,13,Polk,Polk County,233,31203.0,0.0,True,16340.0,"Cedartown, GA",Micropolitan Statistical Area,Central
1038,GA,13,Brantley,Brantley County,25,1049.0,0.0,True,15260.0,"Brunswick, GA",Metropolitan Statistical Area,Outlying
1039,GA,13,Union,Union County,291,892.0,0.0,True,,,Rural Area,
1040,GA,13,Lanier,Lanier County,173,0.0,0.0,False,46660.0,"Valdosta, GA",Metropolitan Statistical Area,Outlying
1041,GA,13,Fayette,Fayette County,113,39710.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1042,GA,13,Haralson,Haralson County,143,7669.0,200.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
1043,GA,13,Walker,Walker County,295,17353.0,0.0,True,16860.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,Central
1044,GA,13,Oconee,Oconee County,219,2520.0,0.0,True,12020.0,"Athens-Clarke County, GA",Metropolitan Statistical Area,Central
1045,GA,13,Butts,Butts County,35,2901.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
1046,GA,13,Harris,Harris County,145,1510.0,0.0,True,17980.0,"Columbus, GA-AL",Metropolitan Statistical Area,Outlying
1047,GA,13,Taliaferro,Taliaferro County,265,820.0,0.0,True,,,Rural Area,
1048,GA,13,Wayne,Wayne County,305,11607.0,0.0,True,27700.0,"Jesup, GA",Micropolitan Statistical Area,Central
1049,GA,13,Bryan,Bryan County,29,8000.0,0.0,True,42340.0,"Savannah, GA",Metropolitan Statistical Area,Central
1050,GA,13,Cobb,Cobb County,67,413599.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1051,GA,13,Rabun,Rabun County,241,2036.0,0.0,True,,,Rural Area,
1052,GA,13,Gilmer,Gilmer County,123,2248.0,0.0,True,,,Rural Area,
1053,GA,13,Wilcox,Wilcox County,315,1673.0,0.0,True,,,Rural Area,
1054,GA,13,Emanuel,Emanuel County,107,7535.0,0.0,True,,,Rural Area,
1055,GA,13,Meriwether,Meriwether County,199,11483.0,200.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
1056,GA,13,Ware,Ware County,299,19371.0,0.0,True,48180.0,"Waycross, GA",Micropolitan Statistical Area,Central
1057,GA,13,Clarke,Clarke County,59,87697.0,0.0,True,12020.0,"Athens-Clarke County, GA",Metropolitan Statistical Area,Central
1058,GA,13,Bartow,Bartow County,15,35772.0,500.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
1059,GA,13,Washington,Washington County,303,6875.0,0.0,True,,,Rural Area,
1060,GA,13,Miller,Miller County,201,2318.0,0.0,True,,,Rural Area,
1061,GA,13,Muscogee,Muscogee County,215,238622.0,0.0,True,17980.0,"Columbus, GA-AL",Metropolitan Statistical Area,Central
1062,GA,13,Peach,Peach County,225,15291.0,0.0,True,47580.0,"Warner Robins, GA",Metropolitan Statistical Area,Outlying
1063,GA,13,Jeff Davis,Jeff Davis County,161,5400.0,0.0,True,,,Rural Area,
1064,GA,13,Clinch,Clinch County,65,2468.0,0.0,True,,,Rural Area,
1065,GA,13,Effingham,Effingham County,103,13098.0,0.0,True,42340.0,"Savannah, GA",Metropolitan Statistical Area,Outlying
1066,GA,13,Douglas,Douglas County,97,61205.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1067,GA,13,Gwinnett,Gwinnett County,135,332524.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1068,GA,13,Fannin,Fannin County,111,54.0,0.0,True,,,Rural Area,
1069,GA,13,Dooly,Dooly County,93,5043.0,0.0,True,,,Rural Area,
1070,GA,13,Johnson,Johnson County,167,2300.0,0.0,True,20140.0,"Dublin, GA",Micropolitan Statistical Area,Outlying
1071,GA,13,Paulding,Paulding County,223,10630.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1072,GA,13,Upson,Upson County,293,14441.0,0.0,True,45580.0,"Thomaston, GA",Micropolitan Statistical Area,Central
1073,GA,13,Coweta,Coweta County,77,17978.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1074,GA,13,Early,Early County,99,6980.0,0.0,True,,,Rural Area,
1075,GA,13,Irwin,Irwin County,155,4075.0,250.0,True,,,Rural Area,
1076,GA,13,Houston,Houston County,153,65375.0,0.0,True,47580.0,"Warner Robins, GA",Metropolitan Statistical Area,Central
1077,GA,13,Sumter,Sumter County,261,351.0,0.0,True,11140.0,"Americus, GA",Micropolitan Statistical Area,Central
1078,GA,13,Elbert,Elbert County,105,9779.0,0.0,True,,,Rural Area,
1079,GA,13,Baker,Baker County,7,0.0,0.0,False,10500.0,"Albany, GA",Metropolitan Statistical Area,Outlying
1080,GA,13,Barrow,Barrow County,13,18084.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
1081,GA,13,Jasper,Jasper County,159,3348.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
1082,GA,13,DeKalb,DeKalb County,89,666217.0,22300.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1083,GA,13,Calhoun,Calhoun County,37,4131.0,250.0,True,,,Rural Area,
1084,GA,13,Screven,Screven County,251,5220.0,0.0,True,,,Rural Area,
1085,GA,13,Wilkes,Wilkes County,317,5260.0,0.0,True,,,Rural Area,
1086,GA,13,Walton,Walton County,297,25783.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1087,GA,13,Laurens,Laurens County,175,19004.0,0.0,True,20140.0,"Dublin, GA",Micropolitan Statistical Area,Central
1088,GA,13,Tift,Tift County,277,17795.0,2400.0,True,45700.0,"Tifton, GA",Micropolitan Statistical Area,Central
1089,GA,13,Spalding,Spalding County,255,25432.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1090,GA,13,Chattooga,Chattooga County,55,7902.0,2465.0,True,44900.0,"Summerville, GA",Micropolitan Statistical Area,Central
1091,GA,13,Jones,Jones County,169,1542.0,0.0,True,31420.0,"Macon, GA",Metropolitan Statistical Area,Outlying
1092,GA,13,Oglethorpe,Oglethorpe County,221,196.0,0.0,True,12020.0,"Athens-Clarke County, GA",Metropolitan Statistical Area,Outlying
1093,GA,13,Coffee,Coffee County,69,14101.0,894.0,True,20060.0,"Douglas, GA",Micropolitan Statistical Area,Central
1094,GA,13,Candler,Candler County,43,3350.0,0.0,True,,,Rural Area,
1095,GA,13,Schley,Schley County,249,1552.0,0.0,True,11140.0,"Americus, GA",Micropolitan Statistical Area,Outlying
1096,GA,13,Turner,Turner County,287,5200.0,0.0,True,,,Rural Area,
1097,GA,13,Talbot,Talbot County,263,1008.0,0.0,True,,,Rural Area,
1098,GA,13,Cook,Cook County,75,8688.0,218.0,True,,,Rural Area,
1099,GA,13,Brooks,Brooks County,27,5380.0,0.0,True,46660.0,"Valdosta, GA",Metropolitan Statistical Area,Outlying
1100,GA,13,Lumpkin,Lumpkin County,187,1883.0,0.0,True,,,Rural Area,
1101,GA,13,Floyd,Floyd County,115,77153.0,0.0,True,40660.0,"Rome, GA",Metropolitan Statistical Area,Central
1102,GA,13,Dodge,Dodge County,91,6680.0,400.0,True,,,Rural Area,
1103,GA,13,Jenkins,Jenkins County,165,3830.0,0.0,True,,,Rural Area,
1104,GA,13,Crisp,Crisp County,81,14381.0,0.0,True,18380.0,"Cordele, GA",Micropolitan Statistical Area,Central
1105,GA,13,Crawford,Crawford County,79,2000.0,0.0,True,31420.0,"Macon, GA",Metropolitan Statistical Area,Outlying
1106,GA,13,Gordon,Gordon County,129,7164.0,0.0,True,15660.0,"Calhoun, GA",Micropolitan Statistical Area,Central
1107,GA,13,Heard,Heard County,149,948.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
1108,GA,13,Lamar,Lamar County,171,5026.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
1109,GA,13,Bacon,Bacon County,5,4104.0,0.0,True,,,Rural Area,
1110,GA,13,Wheeler,Wheeler County,309,1507.0,0.0,True,,,Rural Area,
1111,GA,13,Long,Long County,183,2077.0,0.0,True,25980.0,"Hinesville, GA",Metropolitan Statistical Area,Outlying
1112,GA,13,Decatur,Decatur County,87,9782.0,0.0,True,12460.0,"Bainbridge, GA",Micropolitan Statistical Area,Central
1113,GA,13,Evans,Evans County,109,3171.0,0.0,True,,,Rural Area,
1114,GA,13,Franklin,Franklin County,119,7809.0,0.0,True,,,Rural Area,
1115,GA,13,McIntosh,McIntosh County,191,1783.0,0.0,True,15260.0,"Brunswick, GA",Metropolitan Statistical Area,Outlying
1116,GA,13,Wilkinson,Wilkinson County,319,2233.0,0.0,True,,,Rural Area,
1117,GA,13,Catoosa,Catoosa County,47,1855.0,0.0,True,16860.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,Central
1118,GA,13,Randolph,Randolph County,243,5606.0,0.0,True,,,Rural Area,
1119,GA,13,Tattnall,Tattnall County,267,7243.0,0.0,True,,,Rural Area,
1120,GA,13,Troup,Troup County,285,22884.0,0.0,True,29300.0,"LaGrange, GA",Micropolitan Statistical Area,Central
1121,GA,13,Berrien,Berrien County,19,4584.0,0.0,True,,,Rural Area,
1122,GA,13,Cherokee,Cherokee County,57,17241.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1123,GA,13,Colquitt,Colquitt County,71,19219.0,0.0,True,34220.0,"Moultrie, GA",Micropolitan Statistical Area,Central
1124,GA,13,Henry,Henry County,151,14522.0,1500.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1125,GA,13,Jackson,Jackson County,157,7923.0,0.0,True,27600.0,"Jefferson, GA",Micropolitan Statistical Area,Central
1126,GA,13,Liberty,Liberty County,179,55578.0,0.0,True,25980.0,"Hinesville, GA",Metropolitan Statistical Area,Central
1127,GA,13,Montgomery,Montgomery County,209,2314.0,1.0,True,47080.0,"Vidalia, GA",Micropolitan Statistical Area,Outlying
1128,GA,13,Taylor,Taylor County,269,3467.0,0.0,True,,,Rural Area,
1129,GA,13,Stewart,Stewart County,259,2166.0,0.0,True,,,Rural Area,
1130,GA,13,Forsyth,Forsyth County,117,0.0,0.0,False,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1131,GA,13,Thomas,Thomas County,275,24800.0,3257.0,True,45620.0,"Thomasville, GA",Micropolitan Statistical Area,Central
1132,GA,13,Worth,Worth County,321,4948.0,0.0,True,10500.0,"Albany, GA",Metropolitan Statistical Area,Outlying
1133,GA,13,Towns,Towns County,281,1869.0,500.0,True,,,Rural Area,
1134,GA,13,Hall,Hall County,139,2008.0,500.0,True,23580.0,"Gainesville, GA",Metropolitan Statistical Area,Central
1135,GA,13,Atkinson,Atkinson County,3,1858.0,0.0,True,,,Rural Area,
1136,GA,13,Burke,Burke County,33,5599.0,0.0,True,12260.0,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Outlying
1137,GA,13,Putnam,Putnam County,237,6142.0,0.0,True,,,Rural Area,
1138,GA,13,Pickens,Pickens County,227,4004.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
1139,GA,13,Stephens,Stephens County,257,9493.0,0.0,True,45740.0,"Toccoa, GA",Micropolitan Statistical Area,Central
1140,GA,13,Whitfield,Whitfield County,313,24000.0,0.0,True,19140.0,"Dalton, GA",Metropolitan Statistical Area,Central
1141,GA,13,Warren,Warren County,301,1514.0,1236.0,True,,,Rural Area,
1142,GA,13,White,White County,311,2014.0,0.0,True,,,Rural Area,
1143,GA,13,Chattahoochee,Chattahoochee County,53,0.0,0.0,False,17980.0,"Columbus, GA-AL",Metropolitan Statistical Area,Central
1144,GA,13,Toombs,Toombs County,279,14142.0,0.0,True,47080.0,"Vidalia, GA",Micropolitan Statistical Area,Central
1145,GA,13,Telfair,Telfair County,271,7360.0,0.0,True,,,Rural Area,
1146,GA,13,Lowndes,Lowndes County,185,68388.0,3181.0,True,46660.0,"Valdosta, GA",Metropolitan Statistical Area,Central
1147,GA,13,Chatham,Chatham County,51,190871.0,5100.0,True,42340.0,"Savannah, GA",Metropolitan Statistical Area,Central
1148,GA,13,Clayton,Clayton County,63,238279.0,4000.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1149,GA,13,Newton,Newton County,217,3500.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Central
1150,GA,13,Baldwin,Baldwin County,9,19754.0,5000.0,True,33300.0,"Milledgeville, GA",Micropolitan Statistical Area,Central
1151,GA,13,Clay,Clay County,61,1451.0,0.0,True,,,Rural Area,
1152,GA,13,Dawson,Dawson County,85,2658.0,0.0,True,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Outlying
